Sample_ID,Sample_type,Site,Sample_date,Extraction_date,Julian_day,Month,Season,Depth,Latitude,Longitude,Shoot_Length,Leaf_Width,No_Leaves,Dataset,Dataset_short,Dislodgment_method,Area,Country,Sample_name_16S,Sample_name_18S,E,N,NE,NW,S,SE,SW,W,Sheltered.Index,Sea.Surface.Temperature,Orbital_Velocity_Mean,Orbital_Velocity_Max,Salinity,Bathymetry,LibrarySize_16S,Richness_16S,Shannon_16S,DNA_Concentration
SBJ-SGY-4,young_leaf,Bjoernoe,2019-07-27,20.02.2020,208,July,Summer,3.4,59.22,18.5508,40,3,NA,Seagrass_Vibrio,SV,whole_leaf,Stockholm Archipelago,Sweden,515F-806R-EMP2016-SBJ-SGY-4,1183F-1443R-SBJ-SGY-4,0.06816778679,0.7651680514,0.2544047584,0.8077511861,0,0,0.07926076997,0.09711469396,6,16.71099352,Inf,Inf,6.190001488,0,30990,532,5.380385916,4.44
SHV-SGO-1,old_leaf,Herrvik,2019-09-03,17.02.2020,246,September,Autumn,2,57.4365,18.902,36,3,NA,Seagrass_Vibrio,SV,whole_leaf,Gotland,Sweden,515F-806R-EMP2016-SHV-SGO-1,1183F-1443R-SHV-SGO-1,0.007076043856,0.001575986157,0.001606391007,0.02246111104,0.1218985262,0.0713085879,0.3945969873,0.7121516713,5,18.38009765,0.02212737669,0.2755513646,7.057081699,-3.1,25169,263,4.323685873,0.694
SHV-SGO-2,old_leaf,Herrvik,2019-09-03,17.02.2020,246,September,Autumn,2,57.4365,18.902,50,3,NA,Seagrass_Vibrio,SV,whole_leaf,Gotland,Sweden,515F-806R-EMP2016-SHV-SGO-2,1183F-1443R-SHV-SGO-2,0.007076043856,0.001575986157,0.001606391007,0.02246111104,0.1218985262,0.0713085879,0.3945969873,0.7121516713,5,18.38009765,0.02212737669,0.2755513646,7.057081699,-3.1,9992,183,4.51306379,0.288
SHV-SGO-3,old_leaf,Herrvik,2019-09-03,20.02.2020,246,September,Autumn,2,57.4365,18.902,34,2,NA,Seagrass_Vibrio,SV,whole_leaf,Gotland,Sweden,515F-806R-EMP2016-SHV-SGO-3,1183F-1443R-SHV-SGO-3,0.007076043856,0.001575986157,0.001606391007,0.02246111104,0.1218985262,0.0713085879,0.3945969873,0.7121516713,5,18.38009765,0.02212737669,0.2755513646,7.057081699,-3.1,28870,271,4.553662945,0.57
SHV-SGY-3,young_leaf,Herrvik,2019-09-03,06.02.2020,246,September,Autumn,2,57.4365,18.902,34,2,NA,Seagrass_Vibrio,SV,whole_leaf,Gotland,Sweden,515F-806R-EMP2016-SHV-SGY-3,1183F-1443R-SHV-SGY-3,0.007076043856,0.001575986157,0.001606391007,0.02246111104,0.1218985262,0.0713085879,0.3945969873,0.7121516713,5,18.38009765,0.02212737669,0.2755513646,7.057081699,-3.1,26161,166,3.849175068,0.41
SHV-SGY-4,young_leaf,Herrvik,2019-09-03,20.02.2020,246,September,Autumn,2,57.4365,18.902,31,2,NA,Seagrass_Vibrio,SV,whole_leaf,Gotland,Sweden,515F-806R-EMP2016-SHV-SGY-4,1183F-1443R-SHV-SGY-4,0.007076043856,0.001575986157,0.001606391007,0.02246111104,0.1218985262,0.0713085879,0.3945969873,0.7121516713,5,18.38009765,0.02212737669,0.2755513646,7.057081699,-3.1,9789,112,3.737494915,0.164
BV2-SGY-3,young_leaf,Bökevik2,2021-07-28,24.09.2021,209,July,Summer,5,58.24901,11.44854,31,4.5,6,Germination_Experiment,GE,whole_leaf,Gasöfjord,Sweden,515F-806R-P01-B08-AB-BV2-SGY-3,1183F-1443R-P01-BV2-SGY-3,0.5734960261,0.7379664221,0.6093573023,0.2727588798,0.5893402279,0.723944137,0,0.001672934826,6,20.63093094,Inf,Inf,33.38567352,0,22950,241,4.646622387,14.6
BV1-SGY-3,young_leaf,Bökevik1,2021-07-20,19.08.2021,201,July,Summer,5,58.24901,11.44854,25,4,4,Germination_Experiment,GE,whole_leaf,Gasöfjord,Sweden,515F-806R-P01-C07-AB-BV1-SGY-3,1183F-1443R-P01-BV1-SGY-3,0.5734960261,0.7379664221,0.6093573023,0.2727588798,0.5893402279,0.723944137,0,0.001672934826,6,20.22155594,Inf,Inf,33.03594589,0,35640,268,4.689656008,12.2
BV3-SGO-3,old_leaf,Bökevik3,2021-08-02,16.11.2021,214,August,Summer,5,58.24901,11.44854,102,6,4,Germination_Experiment,GE,whole_leaf,Gasöfjord,Sweden,515F-806R-P01-C08-AB-BV3-SGO-3,1183F-1443R-P01-BV3-SGO-3,0.5734960261,0.7379664221,0.6093573023,0.2727588798,0.5893402279,0.723944137,0,0.001672934826,6,20.13874345,Inf,Inf,33.38567352,0,38009,287,4.154490979,Inf
BV4-SGY-3,young_leaf,Bökevik4,2021-08-11,26.10.2021,223,August,Summer,5,58.24901,11.44854,29,4.5,4,Germination_Experiment,GE,whole_leaf,Gasöfjord,Sweden,515F-806R-P01-D09-AB-BV4-SGY-3,1183F-1443R-P01-BV4-SGY-3,0.5734960261,0.7379664221,0.6093573023,0.2727588798,0.5893402279,0.723944137,0,0.001672934826,6,19.37499346,Inf,Inf,32.42298508,0,4427,144,4.217657543,6.9
BV2-SGO-3,old_leaf,Bökevik2,2021-07-28,24.09.2021,209,July,Summer,5,58.24901,11.44854,149,6,4,Germination_Experiment,GE,whole_leaf,Gasöfjord,Sweden,515F-806R-P01-F07-AB-BV2-SGO-3,1183F-1443R-P01-BV2-SGO-3,0.5734960261,0.7379664221,0.6093573023,0.2727588798,0.5893402279,0.723944137,0,0.001672934826,6,20.63093094,Inf,Inf,33.38567352,0,5578,144,3.99044823,43
BV3-SGY-3,young_leaf,Bökevik3,2021-08-02,19.08.2021,214,August,Summer,5,58.24901,11.44854,25,4,5,Germination_Experiment,GE,whole_leaf,Gasöfjord,Sweden,515F-806R-P01-G08-AB-BV3-SGY-3,1183F-1443R-P01-BV3-SGY-3,0.5734960261,0.7379664221,0.6093573023,0.2727588798,0.5893402279,0.723944137,0,0.001672934826,6,20.13874345,Inf,Inf,33.38567352,0,19158,181,3.585404656,5.9
BV4-SGO-3,old_leaf,Bökevik4,2021-08-11,01.10.2021,223,August,Summer,5,58.24901,11.44854,66,5,4,Germination_Experiment,GE,whole_leaf,Gasöfjord,Sweden,515F-806R-P01-H08-AB-BV4-SGO-3,1183F-1443R-P01-BV4-SGO-3,0.5734960261,0.7379664221,0.6093573023,0.2727588798,0.5893402279,0.723944137,0,0.001672934826,6,19.37499346,Inf,Inf,32.42298508,0,46438,342,4.718078321,Inf
